email_address,label,email_text
user5065@example.com,ham,Ok i also wan 2 watch e 9 pm show...
user5066@example.com,ham,I dunno lei... Like dun haf...
user5067@example.com,ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
user5068@example.com,ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
user5069@example.com,spam,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541
user5070@example.com,ham,Talk to g and x about that
user5071@example.com,ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
user5072@example.com,spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
user5073@example.com,ham,As in different styles?
user5074@example.com,spam,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
user5075@example.com,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
user5076@example.com,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
user5077@example.com,spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
user5078@example.com,ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
user5079@example.com,ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
user5080@example.com,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
user5081@example.com,ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
user5082@example.com,ham,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
user5083@example.com,ham,"Yeah, give me a call if you've got a minute"
user5084@example.com,ham,"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
user5085@example.com,ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
user5086@example.com,ham,Aiya we discuss later lar... Pick ü up at 4 is it?
user5087@example.com,ham,Hey happy birthday...
user5088@example.com,ham,Sorry i missed your call. Can you please call back.
user5089@example.com,ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
user5090@example.com,ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
user5091@example.com,ham,I wont do anything de.
user5092@example.com,ham,What type of stuff do you sing?
user5093@example.com,ham,"St andre, virgil's cream"
user5094@example.com,ham,No no. I will check all rooms befor activities
user5095@example.com,ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
user5096@example.com,ham,Gokila is talking with you aha:)
user5097@example.com,ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
user5098@example.com,ham,K.k.this month kotees birthday know?
user5099@example.com,ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt;
user5100@example.com,ham,Sorry about that this is my mates phone and i didnt write it love Kate
user5101@example.com,spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
user5102@example.com,ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
user5103@example.com,ham,"Aight, call me once you're close"
user5104@example.com,ham,Nope thats fine. I might have a nap tho!
user5105@example.com,spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
user5106@example.com,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
user5107@example.com,ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
user5108@example.com,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
user5109@example.com,ham,Ding me on ya break fassyole! Blacko from londn
user5110@example.com,ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
user5111@example.com,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
user5112@example.com,ham,Oh you got many responsibilities.
user5113@example.com,spam,You have 1 new message. Please call 08715205273
user5114@example.com,ham,I've reached sch already...
user5115@example.com,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906
user5116@example.com,ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
user5117@example.com,ham,Argh why the fuck is nobody in town ;_;
user5118@example.com,spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
user5119@example.com,ham,Thanks. Fills me with complete calm and reassurance!
user5120@example.com,ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
user5121@example.com,ham,Are you driving or training?
user5122@example.com,ham,Lol for real. She told my dad I have cancer
user5123@example.com,spam,PRIVATE! Your 2003 Account Statement for 078
user5124@example.com,ham,"Oops I did have it,  &lt;#&gt; ?"
user5125@example.com,ham,"""NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?"""
user5126@example.com,ham,"Hi Chikku, send some nice msgs"
user5127@example.com,ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
user5128@example.com,ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
user5129@example.com,ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
user5130@example.com,ham,Cuz ibored. And don wanna study
user5131@example.com,ham,Wot about on wed nite I am 3 then but only til 9!
user5132@example.com,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
user5133@example.com,ham,Any way where are you and what doing.
user5134@example.com,ham,That sucks. I'll go over so u can do my hair. You'll do it free right?
user5135@example.com,ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;
user5136@example.com,ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
user5137@example.com,ham,Sday only joined.so training we started today:)
user5138@example.com,ham,Sorry * was at the grocers.
user5139@example.com,ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
user5140@example.com,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
user5141@example.com,ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book
user5142@example.com,ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
user5143@example.com,ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
user5144@example.com,spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
user5145@example.com,ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
user5146@example.com,ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
user5147@example.com,ham,I'm in office now da:)where are you?
user5148@example.com,ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
user5149@example.com,ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
user5150@example.com,spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
user5151@example.com,ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
user5152@example.com,ham,Pls call me da. What happen.
user5153@example.com,ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
user5154@example.com,ham,No problem with the renewal. I.ll do it right away but i dont know his details.
user5155@example.com,ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
user5156@example.com,ham,Haven't left yet so probably gonna be here til dinner
user5157@example.com,ham,"Like  &lt;#&gt; , same question"
user5158@example.com,ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
user5159@example.com,ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
user5160@example.com,ham,K k:) sms chat with me.
user5161@example.com,ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.
user5162@example.com,ham,No but the bluray player can
user5163@example.com,ham,Ok... Then r we meeting later?
user5164@example.com,ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
user5165@example.com,ham,Just send a text. We'll skype later.
user5166@example.com,ham,Ok leave no need to ask
user5167@example.com,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
user5168@example.com,ham,Ü still got lessons?  Ü in sch?
user5169@example.com,ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
user5170@example.com,ham,Oh did you charge camera
user5171@example.com,ham,"I‘ve got some salt, you can rub it in my open wounds if you like!"
user5172@example.com,ham,Now i'm going for lunch.
user5173@example.com,ham,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
user5174@example.com,ham,Oh k. . I will come tomorrow
user5175@example.com,ham,"Aight, text me tonight and we'll see what's up"
user5176@example.com,ham,U 2.
user5177@example.com,ham,Water logging in desert. Geoenvironmental implications.
user5178@example.com,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
user5179@example.com,ham,Company is very good.environment is terrific and food is really nice:)
user5180@example.com,ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u"
user5181@example.com,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
user5182@example.com,ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please"
user5183@example.com,ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
user5184@example.com,ham,K sure am in my relatives home. Sms me de. Pls:-)
user5185@example.com,ham,I sent them. Do you like?
user5186@example.com,ham,"Fuuuuck I need to stop sleepin, sup"
user5187@example.com,ham,I'm in town now so i'll jus take mrt down later.
user5188@example.com,ham,I just cooked a rather nice salmon a la you
user5189@example.com,ham,I uploaded mine to Facebook
user5190@example.com,ham,WHAT TIME U WRKIN?
user5191@example.com,ham,Okie
user5192@example.com,spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
user5193@example.com,spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
user5194@example.com,ham,"Sorry, I'll call later"
user5195@example.com,ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
user5196@example.com,ham,"It's wylie, you in tampa or sarasota?"
user5197@example.com,ham,Ok... Take ur time n enjoy ur dinner...
user5198@example.com,ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
user5199@example.com,spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
user5200@example.com,ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
user5201@example.com,ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
user5202@example.com,ham,Ugh my leg hurts. Musta overdid it on mon.
user5203@example.com,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
user5204@example.com,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
user5205@example.com,ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
user5206@example.com,ham,Me fine..absolutly fine
user5207@example.com,ham,How come she can get it? Should b quite diff to guess rite...
user5208@example.com,spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
user5209@example.com,ham,I will reach ur home in  &lt;#&gt;  minutes
user5210@example.com,ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
user5211@example.com,ham,Hi.what you think about match?
user5212@example.com,ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
user5213@example.com,ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.
user5214@example.com,ham,It is only yesterday true true.
user5215@example.com,ham,K.k.how is your business now?
user5216@example.com,ham,3 pa but not selected.
user5217@example.com,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
user5218@example.com,ham,I keep ten rs in my shelf:) buy two egg.
user5219@example.com,ham,I am late. I will be there at
user5220@example.com,ham,Well thats nice. Too bad i cant eat it
user5221@example.com,ham,I accidentally brought em home in the box
user5222@example.com,ham,Pls she needs to dat slowly or she will vomit more.
user5223@example.com,ham,I have to take exam with in march 3
user5224@example.com,ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
user5225@example.com,ham,5 nights...We nt staying at port step liao...Too ex
user5226@example.com,ham,If I die I want u to have all my stuffs.
user5227@example.com,ham,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
user5228@example.com,ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
user5229@example.com,ham,Prabha..i'm soryda..realy..frm heart i'm sory
user5230@example.com,ham,I re-met alex nichols from middle school and it turns out he's dealing!
user5231@example.com,spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
user5232@example.com,ham,It means u could not keep ur words.
user5233@example.com,ham,"Nope, I'm still in the market"
user5234@example.com,ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
user5235@example.com,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
user5236@example.com,ham,Hey what how about your project. Started aha da.
user5237@example.com,ham,Ok cool. See ya then.
user5238@example.com,ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
user5239@example.com,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
user5240@example.com,spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch
user5241@example.com,ham,Yeah I can still give you a ride
user5242@example.com,ham,"Jay wants to work out first, how's 4 sound?"
user5243@example.com,ham,"Gud gud..k, chikku tke care.. sleep well gud nyt"
user5244@example.com,ham,Its a part of checking IQ
user5245@example.com,ham,Hmm thinking lor...
user5246@example.com,ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
user5247@example.com,ham,thanks for the temales it was wonderful. Thank. Have a great week.
user5248@example.com,ham,Thank you princess! I want to see your nice juicy booty...
user5249@example.com,ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
user5250@example.com,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
user5251@example.com,ham,U come n search tat vid..not finishd..
user5252@example.com,ham,"K I'm leaving soon, be there a little after 9"
user5253@example.com,spam,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
user5254@example.com,ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
user5255@example.com,ham,You do your studies alone without anyones help. If you cant no need to study.
user5256@example.com,ham,Please tell me not all of my car keys are in your purse
user5257@example.com,ham,I didnt get anything da
user5258@example.com,ham,Ok... Sweet dreams...
user5259@example.com,ham,Well she's in for a big surprise!
user5260@example.com,ham,"As usual..iam fine, happy &amp; doing well..:)"
user5261@example.com,ham,1 in cbe. 2 in chennai.
user5262@example.com,ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
user5263@example.com,ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
user5264@example.com,ham,I absolutely LOVE South Park! I only recently started watching the office.
user5265@example.com,ham,Did you see that film:)
user5266@example.com,ham,Pls speak with me. I wont ask anything other then you friendship.
user5267@example.com,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
user5268@example.com,ham,Gud ni8.swt drms.take care
user5269@example.com,ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
user5270@example.com,ham,Anything lar then ü not going home 4 dinner?
user5271@example.com,ham,"""ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"""
user5272@example.com,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
user5273@example.com,ham,Did u fix the teeth?if not do it asap.ok take care.
user5274@example.com,ham,So u wan 2 come for our dinner tonight a not?
user5275@example.com,ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
user5276@example.com,ham,Its too late:)but its k.wish you the same.
user5277@example.com,ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
user5278@example.com,ham,Oh yeah clearly it's my fault
user5279@example.com,ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
user5280@example.com,ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
user5281@example.com,spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
user5282@example.com,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
user5283@example.com,ham,"Vikky, come around  &lt;TIME&gt; .."
user5284@example.com,ham,"And how you will do that, princess? :)"
user5285@example.com,ham,I have gone into get info bt dont know what to do
user5286@example.com,ham,"Yeah, probably here for a while"
user5287@example.com,ham,Sent me ur email id soon
user5288@example.com,spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
user5289@example.com,ham,I'm still pretty weak today .. Bad day ?
user5290@example.com,ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
user5291@example.com,ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
user5292@example.com,ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
user5293@example.com,ham,Dear where you. Call me
user5294@example.com,ham,Xy trying smth now. U eat already? We havent...
user5295@example.com,spam,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
user5296@example.com,ham,I donno its in your genes or something
user5297@example.com,spam,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription
user5298@example.com,ham,Alex says he's not ok with you not being ok with it
user5299@example.com,ham,Are u coming to the funeral home
user5300@example.com,ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
user5301@example.com,ham,I.ll hand her my phone to chat wit u
user5302@example.com,ham,Well good morning mr . Hows london treatin' ya treacle?
user5303@example.com,ham,I can't make it tonight
user5304@example.com,ham,At WHAT TIME should i come tomorrow
user5305@example.com,ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
user5306@example.com,ham,"I can. But it will tell quite long, cos i haven't finish my film yet..."
user5307@example.com,ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
user5308@example.com,ham,"""Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?"""
user5309@example.com,ham,Ill be at yours in about 3 mins but look out for me
user5310@example.com,ham,What you did in  leave.
user5311@example.com,ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
user5312@example.com,ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
user5313@example.com,ham,"yeah, that's what I was thinking"
user5314@example.com,ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
user5315@example.com,ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
user5316@example.com,ham,My sister going to earn more than me da.
user5317@example.com,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
user5318@example.com,ham,Hahaha..use your brain dear
user5319@example.com,ham,Jus finish watching tv... U?
user5320@example.com,ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
user5321@example.com,ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
user5322@example.com,ham,Kothi print out marandratha.
user5323@example.com,ham,But we havent got da topic yet rite?
user5324@example.com,ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
user5325@example.com,ham,"Thanks, I'll keep that in mind"
user5326@example.com,ham,Aah bless! How's your arm?
user5327@example.com,ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
user5328@example.com,ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
user5329@example.com,ham,What makes you most happy?
user5330@example.com,ham,Wishing you a wonderful week.
user5331@example.com,ham,Sweet heart how are you?
user5332@example.com,ham,"Sir, waiting for your letter."
user5333@example.com,ham,Dude im no longer a pisces. Im an aquarius now.
user5334@example.com,ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
user5335@example.com,ham,I think steyn surely get one wicket:)
user5336@example.com,ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
user5337@example.com,ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
user5338@example.com,ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
user5339@example.com,ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
user5340@example.com,ham,My birthday is on feb  &lt;#&gt;  da. .
user5341@example.com,ham,So when do you wanna gym?
user5342@example.com,ham,You'd like that wouldn't you? Jerk!
user5343@example.com,ham,Are u awake? Is there snow there?
user5344@example.com,ham,And of course you should make a stink!
user5345@example.com,spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
user5346@example.com,ham,No go. No openings for that room 'til after thanksgiving without an upcharge.
user5347@example.com,ham,When you guys planning on coming over?
user5348@example.com,ham,Wat ü doing now?
user5349@example.com,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
user5350@example.com,ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
user5351@example.com,ham,Do I? I thought I put it back in the box
user5352@example.com,ham,I'm home...
user5353@example.com,ham,No one interested. May be some business plan.
user5354@example.com,ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
user5355@example.com,ham,Good morning princess! Have a great day!
user5356@example.com,ham,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...
user5357@example.com,ham,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
user5358@example.com,ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
user5359@example.com,ham,Tell me something. Thats okay.
user5360@example.com,ham,Ok
user5361@example.com,ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
user5362@example.com,ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
user5363@example.com,ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
user5364@example.com,ham,Yep get with the program. You're slacking.
user5365@example.com,ham,I'm in inside office..still filling forms.don know when they leave me.
user5366@example.com,ham,"I think your mentor is , but not 100 percent sure."
user5367@example.com,spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
user5368@example.com,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
user5369@example.com,spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
